client_id,age_bracket,job,marital,education,has_housing_loan,has_personal_loan,prev_call_duration,days_since_last_call,num_contacts_prev,poutcome,contact_date,cpi,subs_deposit
38530,25-40,pink-collar,married,senior_secondary,yes,no,144,999,0,nonexistent,05/04/18,93.075,0
671,41-60,pink-collar,married,unknown,yes,yes,122,999,0,nonexistent,07/05/18,93.994,0
29856,25-40,technician,married,masters,no,no,157,4,2,success,01/08/18,92.201,1
38243,25-40,pink-collar,single,senior_secondary,yes,no,165,999,0,nonexistent,04/04/18,93.075,1
38399,25-40,self-employed,single,bachelors,yes,no,152,999,0,nonexistent,05/04/18,93.075,1
17674,25-40,white-collar,married,senior_secondary,no,no,952,999,0,nonexistent,07/06/18,94.465,1
38373,25-40,pink-collar,divorced,bachelors,yes,no,230,999,0,nonexistent,05/04/18,93.075,0
10847,18-24,other,single,senior_secondary,no,no,361,999,0,nonexistent,03/05/18,92.893,0
38757,41-60,white-collar,single,senior_secondary,yes,no,354,2,1,success,05/04/18,93.075,1
5165,25-40,blue-collar,married,secondary,yes,no,306,999,1,failure,01/05/18,92.893,0
10646,25-40,technician,single,secondary,yes,no,479,11,1,success,03/05/18,92.893,1
23692,25-40,white-collar,married,bachelors,no,no,951,6,1,success,05/07/18,94.215,1
16929,41-60,technician,married,bachelors,yes,no,712,6,3,failure,06/06/18,94.055,1
7688,25-40,technician,married,masters,no,no,44,999,0,nonexistent,02/05/18,92.893,0
32407,41-60,other,married,masters,no,no,218,3,1,success,03/08/18,94.027,1
25606,18-24,other,single,senior_secondary,no,no,171,999,0,nonexistent,02/07/18,93.918,0
39682,60+,other,married,bachelors,yes,no,147,999,0,nonexistent,02/04/18,93.075,0
32954,25-40,technician,married,masters,no,no,486,999,0,nonexistent,03/10/18,946.01,1
38638,41-60,pink-collar,single,secondary,no,no,169,999,0,nonexistent,05/04/18,93.075,0
37219,60+,other,married,unknown,yes,no,381,999,0,nonexistent,02/11/18,92.649,1
16745,25-40,white-collar,single,senior_secondary,no,no,140,999,0,nonexistent,06/06/18,94.465,0
35745,41-60,technician,divorced,senior_secondary,no,no,531,999,0,nonexistent,01/11/18,93.2,1
4426,25-40,entrepreneur,married,masters,yes,no,382,999,0,nonexistent,01/05/18,92.893,0
20881,25-40,pink-collar,single,bachelors,yes,no,70,999,0,nonexistent,04/07/18,93.918,0
10289,25-40,blue-collar,married,secondary,no,no,12,999,0,nonexistent,03/05/18,92.893,0
32458,25-40,other,single,secondary,yes,no,160,4,1,success,05/10/18,92.431,0
15424,41-60,technician,married,bachelors,no,no,126,999,0,nonexistent,05/06/18,94.465,0
32127,25-40,white-collar,single,bachelors,yes,no,59,999,0,nonexistent,03/08/18,93.444,0
15924,25-40,pink-collar,single,unknown,yes,no,318,999,0,nonexistent,05/06/18,94.055,1
13656,41-60,white-collar,single,bachelors,no,no,582,3,1,success,04/05/18,92.893,1
1727,41-60,blue-collar,married,secondary,no,no,236,999,0,nonexistent,07/05/18,92.893,0
23717,41-60,other,married,masters,yes,yes,95,6,2,success,05/07/18,94.215,0
14621,25-40,white-collar,married,masters,no,no,62,999,0,nonexistent,04/06/18,94.465,0
38407,41-60,white-collar,married,bachelors,yes,yes,317,999,0,nonexistent,05/04/18,93.075,1
29991,25-40,other,single,secondary,no,no,199,6,2,success,01/08/18,94.027,0
3859,25-40,blue-collar,married,senior_secondary,yes,yes,172,999,0,nonexistent,01/05/18,93.994,0
19097,25-40,white-collar,married,senior_secondary,no,no,249,999,0,nonexistent,03/07/18,93.918,0
17004,25-40,blue-collar,married,secondary,no,no,636,999,0,nonexistent,07/06/18,94.465,0
2771,41-60,technician,married,unknown,yes,no,174,999,0,nonexistent,01/05/18,93.994,0
28344,41-60,white-collar,divorced,senior_secondary,no,no,664,999,0,nonexistent,07/08/18,93.444,1
6007,25-40,technician,single,masters,no,no,199,999,0,nonexistent,02/05/18,93.994,0
19028,25-40,technician,single,masters,no,no,146,999,0,nonexistent,01/06/18,92.963,1
9465,41-60,blue-collar,married,secondary,yes,no,101,999,0,nonexistent,03/05/18,93.994,0
30108,41-60,other,married,masters,yes,yes,173,999,0,nonexistent,02/08/18,93.444,0
17190,25-40,technician,married,bachelors,no,no,983,999,0,nonexistent,07/06/18,94.465,1
3664,41-60,pink-collar,married,senior_secondary,no,no,281,999,0,nonexistent,01/05/18,93.994,0
39645,41-60,white-collar,divorced,bachelors,no,no,263,999,0,nonexistent,06/04/18,93.749,1
27342,25-40,blue-collar,married,secondary,no,no,213,999,0,nonexistent,06/08/18,92.201,1
735,25-40,white-collar,single,bachelors,yes,yes,122,999,0,nonexistent,07/05/18,93.994,0
9018,25-40,blue-collar,single,secondary,yes,no,187,999,0,nonexistent,03/05/18,93.994,0
7481,41-60,blue-collar,married,senior_secondary,yes,yes,184,999,0,nonexistent,02/05/18,92.893,0
29588,25-40,self-employed,married,masters,yes,no,181,999,0,nonexistent,01/08/18,93.444,0
4017,25-40,entrepreneur,married,senior_secondary,no,no,144,999,0,nonexistent,01/05/18,93.994,0
18888,41-60,technician,married,unknown,no,no,51,999,0,nonexistent,01/06/18,94.465,0
22150,25-40,technician,single,bachelors,no,no,305,999,0,nonexistent,05/07/18,93.918,0
14862,25-40,self-employed,single,bachelors,yes,yes,187,999,0,nonexistent,04/06/18,92.963,0
20642,41-60,other,married,masters,yes,no,53,999,0,nonexistent,04/07/18,93.918,0
24656,25-40,technician,single,bachelors,no,no,1007,999,0,nonexistent,06/07/18,92.469,1
17383,25-40,technician,married,secondary,yes,yes,344,999,0,nonexistent,07/06/18,94.465,0
25400,25-40,technician,divorced,masters,no,no,36,999,0,nonexistent,02/07/18,93.918,0
12443,41-60,blue-collar,divorced,secondary,no,no,167,999,0,nonexistent,04/05/18,93.994,0
37582,25-40,blue-collar,married,secondary,no,no,433,999,1,failure,05/03/18,93.369,1
32865,25-40,technician,married,masters,yes,no,171,999,0,nonexistent,03/10/18,93.798,1
16075,25-40,self-employed,single,bachelors,yes,yes,161,999,0,nonexistent,06/06/18,94.465,0
38712,25-40,white-collar,single,bachelors,yes,no,239,999,0,nonexistent,05/04/18,93.075,1
38678,41-60,blue-collar,married,secondary,no,no,247,999,0,nonexistent,05/04/18,93.075,1
38853,25-40,other,single,bachelors,yes,no,260,999,0,nonexistent,05/04/18,93.075,1
21254,41-60,technician,divorced,secondary,yes,no,85,999,0,nonexistent,04/07/18,93.918,0
41185,25-40,white-collar,married,senior_secondary,yes,no,1298,999,0,nonexistent,03/09/18,94.199,1
15040,41-60,white-collar,married,masters,no,no,55,999,0,nonexistent,05/06/18,94.465,0
9237,25-40,blue-collar,married,secondary,unknown,unknown,90,999,0,nonexistent,03/05/18,93.994,0
22704,18-24,technician,single,secondary,yes,no,144800,999,0,nonexistent,05/07/18,93.918,1
10299,41-60,pink-collar,divorced,senior_secondary,yes,no,533,999,0,nonexistent,03/05/18,92.893,1
8848,25-40,pink-collar,married,secondary,no,no,746,999,0,nonexistent,03/05/18,93.994,1
40505,25-40,white-collar,married,bachelors,yes,no,496,999,0,nonexistent,03/04/18,93.075,1
21930,25-40,white-collar,single,bachelors,no,no,675,999,0,nonexistent,04/07/18,93.918,1
14470,25-40,blue-collar,married,secondary,no,no,110,999,0,nonexistent,04/06/18,94.465,0
23608,18-24,self-employed,single,unknown,no,yes,342,999,0,nonexistent,05/07/18,92.469,1
6731,25-40,white-collar,single,senior_secondary,no,no,261,999,0,nonexistent,02/05/18,93.994,0
33872,60+,other,divorced,secondary,yes,no,445,999,1,failure,05/11/18,92.649,1
20036,25-40,blue-collar,single,senior_secondary,yes,no,966,999,0,nonexistent,03/07/18,93.918,1
8366,60+,other,married,senior_secondary,no,no,289,10,1,success,02/05/18,93.876,1
11426,41-60,blue-collar,married,secondary,yes,no,260,999,0,nonexistent,04/05/18,93.994,0
20170,18-24,other,single,senior_secondary,yes,yes,136,999,0,nonexistent,03/07/18,93.918,0
10323,41-60,self-employed,married,secondary,no,no,287,999,0,nonexistent,03/05/18,92.893,0
33154,25-40,white-collar,divorced,bachelors,unknown,unknown,256,999,1,failure,04/10/18,946.01,0
14545,25-40,other,single,bachelors,yes,no,178,999,0,nonexistent,04/06/18,94.465,0
6242,25-40,white-collar,married,bachelors,no,no,856,999,0,nonexistent,02/05/18,93.994,0
23048,41-60,other,married,secondary,no,no,185000,999,0,nonexistent,05/07/18,93.918,1
34662,25-40,other,single,senior_secondary,no,no,345,999,0,nonexistent,06/11/18,92.649,0
21556,41-60,self-employed,divorced,bachelors,yes,no,1124,999,0,nonexistent,04/07/18,93.918,1
21291,41-60,other,married,secondary,no,no,390,999,0,nonexistent,04/07/18,93.918,0
20164,25-40,technician,married,senior_secondary,yes,no,1037,999,0,nonexistent,03/07/18,93.918,1
36558,41-60,white-collar,married,bachelors,no,no,289,999,0,nonexistent,02/11/18,93.2,0
27263,25-40,technician,divorced,masters,yes,no,714,999,0,nonexistent,06/08/18,93.444,1
24452,41-60,other,married,secondary,yes,no,50,999,0,nonexistent,06/07/18,93.918,0
32006,41-60,white-collar,married,bachelors,no,no,160,999,0,nonexistent,03/08/18,93.444,0
29332,41-60,white-collar,single,senior_secondary,no,no,127,999,0,nonexistent,01/08/18,93.444,0
30977,25-40,white-collar,single,bachelors,yes,yes,71,999,0,nonexistent,02/08/18,93.444,0
9337,41-60,blue-collar,married,secondary,yes,no,114,999,0,nonexistent,03/05/18,93.994,0
1237,41-60,other,married,secondary,unknown,unknown,99,999,0,nonexistent,07/05/18,93.994,0
28827,41-60,white-collar,divorced,bachelors,yes,no,81,999,0,nonexistent,01/08/18,93.444,0
22625,41-60,pink-collar,married,secondary,yes,yes,301,999,0,nonexistent,05/07/18,93.918,0
35413,41-60,pink-collar,married,secondary,yes,no,1337,999,1,failure,07/11/18,93.2,0
6941,41-60,white-collar,married,secondary,yes,no,648,999,0,nonexistent,02/05/18,93.994,1
36366,25-40,blue-collar,married,secondary,yes,no,233,999,0,nonexistent,01/11/18,93.2,0
37721,25-40,white-collar,single,bachelors,no,no,238,999,0,nonexistent,06/03/18,93.369,1
8673,41-60,entrepreneur,married,secondary,no,no,186,999,0,nonexistent,03/05/18,93.994,0
26351,25-40,other,divorced,masters,no,no,1110,999,0,nonexistent,06/08/18,93.444,1
23334,25-40,self-employed,single,bachelors,no,no,609,999,0,nonexistent,05/07/18,93.918,0
8938,25-40,pink-collar,single,senior_secondary,no,yes,1257,999,0,nonexistent,03/05/18,93.994,1
13141,18-24,technician,single,bachelors,no,no,382,999,0,nonexistent,04/05/18,92.893,1
3450,25-40,white-collar,married,bachelors,yes,no,91,999,0,nonexistent,01/05/18,93.994,0
16117,25-40,pink-collar,divorced,senior_secondary,no,no,144900,999,0,nonexistent,06/06/18,94.465,1
6461,41-60,technician,divorced,masters,no,no,445,999,0,nonexistent,02/05/18,93.994,0
4541,41-60,white-collar,single,masters,yes,no,54,999,0,nonexistent,01/05/18,92.893,0
2297,25-40,white-collar,married,bachelors,yes,no,565,999,0,nonexistent,07/05/18,92.893,1
36877,25-40,white-collar,married,secondary,yes,no,72,999,0,nonexistent,02/11/18,93.2,0
39239,25-40,other,married,secondary,yes,no,531,999,0,nonexistent,06/04/18,93.075,0
26218,25-40,technician,single,masters,no,no,562,999,0,nonexistent,02/07/18,94.215,1
36023,25-40,white-collar,divorced,bachelors,yes,yes,1258,999,0,nonexistent,01/11/18,93.2,1
20543,41-60,white-collar,divorced,senior_secondary,no,no,573,999,0,nonexistent,03/07/18,92.469,1
36303,25-40,white-collar,single,bachelors,yes,no,225,999,1,failure,01/11/18,93.2,0
22034,25-40,technician,single,secondary,yes,no,247,6,1,success,04/07/18,94.215,1
34948,25-40,pink-collar,single,senior_secondary,yes,no,210,999,0,nonexistent,07/11/18,93.2,0
26441,41-60,technician,married,senior_secondary,no,no,70,999,0,nonexistent,06/08/18,93.444,0
11043,25-40,technician,married,masters,no,no,258,999,0,nonexistent,04/05/18,93.994,0
15081,41-60,white-collar,married,senior_secondary,no,yes,183,999,0,nonexistent,05/06/18,94.465,0
14541,25-40,blue-collar,married,secondary,no,no,41,999,0,nonexistent,04/06/18,94.465,0
7434,25-40,technician,single,masters,no,no,687,999,1,failure,02/05/18,92.893,1
27351,41-60,white-collar,married,bachelors,no,no,75,999,0,nonexistent,06/08/18,92.201,0
34950,41-60,other,married,masters,yes,no,211,999,0,nonexistent,07/11/18,93.2,0
14492,41-60,pink-collar,single,unknown,no,no,741,999,0,nonexistent,04/06/18,94.465,1
30389,41-60,technician,divorced,senior_secondary,yes,no,127,999,0,nonexistent,02/08/18,93.444,0
13380,41-60,technician,divorced,masters,yes,no,56,999,0,nonexistent,04/05/18,92.893,0
28580,18-24,other,single,secondary,yes,no,642,999,0,nonexistent,07/08/18,92.201,1
16204,41-60,blue-collar,married,secondary,no,yes,65,999,0,nonexistent,06/06/18,94.465,0
4380,25-40,white-collar,single,bachelors,no,no,245,999,1,failure,01/05/18,92.893,0
37225,41-60,blue-collar,married,secondary,no,no,227,999,0,nonexistent,02/11/18,92.649,1
16584,25-40,white-collar,married,senior_secondary,yes,no,156,999,0,nonexistent,06/06/18,94.465,0
13426,25-40,pink-collar,married,senior_secondary,yes,no,521,999,0,nonexistent,04/05/18,92.893,0
2095,41-60,white-collar,single,senior_secondary,yes,no,911,999,0,nonexistent,07/05/18,92.893,1
22657,25-40,white-collar,single,bachelors,yes,no,96,999,0,nonexistent,05/07/18,93.918,0
13546,25-40,blue-collar,single,secondary,no,no,59,999,0,nonexistent,04/05/18,92.893,0
24721,41-60,other,single,bachelors,no,no,366,999,0,nonexistent,06/07/18,94.215,1
27534,25-40,white-collar,married,bachelors,yes,yes,328,999,0,nonexistent,07/08/18,93.444,0
17,41-60,blue-collar,married,secondary,yes,yes,440,999,0,nonexistent,07/05/18,93.994,0
1455,25-40,white-collar,single,bachelors,no,no,222,999,0,nonexistent,07/05/18,92.893,0
11575,25-40,technician,married,masters,no,no,274,999,0,nonexistent,04/05/18,93.994,0
23535,25-40,white-collar,single,senior_secondary,no,no,10,999,0,nonexistent,05/07/18,93.918,0
1083,41-60,pink-collar,married,senior_secondary,no,no,77,999,0,nonexistent,07/05/18,93.994,0
12206,25-40,pink-collar,married,senior_secondary,no,yes,762,999,0,nonexistent,04/05/18,93.994,1
22603,41-60,blue-collar,married,unknown,no,no,1275,999,0,nonexistent,05/07/18,93.918,1
26313,41-60,other,married,bachelors,yes,no,174,999,0,nonexistent,06/08/18,93.444,0
23189,41-60,blue-collar,married,secondary,yes,no,92,999,0,nonexistent,05/07/18,93.918,0
38746,41-60,white-collar,married,senior_secondary,yes,no,231,999,0,nonexistent,05/04/18,93.075,1
8334,41-60,white-collar,married,bachelors,yes,no,338,999,0,nonexistent,02/05/18,93.876,1
29292,25-40,technician,married,masters,yes,no,72,999,0,nonexistent,01/08/18,93.444,0
14127,41-60,white-collar,divorced,bachelors,no,no,43,999,0,nonexistent,04/06/18,94.465,0
36767,41-60,pink-collar,married,senior_secondary,yes,no,72,999,0,nonexistent,02/11/18,93.2,0
31241,18-24,other,single,secondary,yes,no,293,4,2,success,02/08/18,92.201,1
37738,60+,other,divorced,secondary,no,no,323,999,0,nonexistent,07/03/18,92.843,1
36670,41-60,technician,divorced,bachelors,yes,no,796,999,1,failure,02/11/18,93.2,1
31321,41-60,other,divorced,senior_secondary,no,no,398,999,1,failure,02/08/18,92.201,1
7530,25-40,white-collar,divorced,senior_secondary,yes,no,62,999,1,failure,02/05/18,92.893,0
31878,41-60,technician,married,masters,no,no,199,999,0,nonexistent,03/08/18,93.444,0
11933,25-40,technician,married,bachelors,yes,no,206,999,0,nonexistent,04/05/18,93.994,0
34931,25-40,white-collar,married,bachelors,yes,no,185,999,1,failure,07/11/18,93.2,0
12381,41-60,other,divorced,secondary,no,no,296,999,0,nonexistent,04/05/18,93.994,0
20359,41-60,entrepreneur,married,senior_secondary,yes,no,300,999,0,nonexistent,03/07/18,93.918,0
22479,25-40,technician,married,masters,no,no,364300,999,0,nonexistent,05/07/18,93.918,1
34786,25-40,entrepreneur,married,senior_secondary,no,no,706,999,1,failure,07/11/18,93.2,0
10900,25-40,other,divorced,bachelors,yes,no,489,999,1,failure,03/05/18,93.876,1
22010,25-40,white-collar,single,bachelors,yes,no,153,999,0,nonexistent,04/07/18,92.469,1
20513,25-40,pink-collar,single,senior_secondary,no,no,180,999,0,nonexistent,03/07/18,92.469,1
718,25-40,blue-collar,married,secondary,no,no,168,999,0,nonexistent,07/05/18,93.994,0
12745,41-60,pink-collar,married,senior_secondary,yes,no,128,999,0,nonexistent,04/05/18,92.893,0
14234,41-60,white-collar,single,secondary,yes,no,63,999,0,nonexistent,04/06/18,94.465,0
1041,41-60,blue-collar,married,secondary,no,no,164,999,0,nonexistent,07/05/18,93.994,0
24026,25-40,white-collar,married,bachelors,no,no,159,999,0,nonexistent,06/07/18,93.918,0
38140,25-40,other,single,senior_secondary,yes,yes,82,999,0,nonexistent,04/04/18,93.075,1
36846,25-40,white-collar,married,bachelors,no,no,207,999,0,nonexistent,02/11/18,93.2,0
29865,25-40,white-collar,divorced,bachelors,no,yes,623,6,2,success,01/08/18,92.201,1
17646,25-40,blue-collar,single,unknown,no,yes,262,999,0,nonexistent,07/06/18,94.465,0
16796,25-40,technician,single,bachelors,yes,no,225,999,0,nonexistent,06/06/18,92.963,0
23573,25-40,pink-collar,married,senior_secondary,yes,yes,172100,999,0,nonexistent,05/07/18,93.918,1
6857,41-60,pink-collar,married,secondary,yes,yes,213,999,0,nonexistent,02/05/18,93.994,0
16565,25-40,white-collar,married,senior_secondary,no,yes,97,999,0,nonexistent,06/06/18,94.465,0
25714,25-40,white-collar,single,senior_secondary,yes,no,231,999,0,nonexistent,02/07/18,93.918,0
18055,25-40,blue-collar,married,masters,yes,no,862,999,0,nonexistent,01/06/18,94.465,1
31716,41-60,pink-collar,married,unknown,no,no,739,999,0,nonexistent,03/08/18,93.444,1
11703,25-40,technician,single,masters,no,no,350,999,0,nonexistent,04/05/18,93.994,0
18283,41-60,self-employed,married,secondary,no,no,246,999,0,nonexistent,01/06/18,94.465,0
12600,25-40,white-collar,married,senior_secondary,no,no,67,999,0,nonexistent,04/05/18,92.893,0
23703,41-60,white-collar,married,bachelors,yes,yes,942,999,0,nonexistent,05/07/18,94.215,1
24804,41-60,blue-collar,single,secondary,yes,no,758,999,0,nonexistent,02/07/18,93.918,0
30014,25-40,white-collar,married,bachelors,yes,no,765,6,3,success,01/08/18,94.027,1
4577,41-60,pink-collar,divorced,senior_secondary,yes,no,237,999,2,failure,01/05/18,92.893,0
8201,25-40,blue-collar,single,secondary,yes,no,179,999,0,nonexistent,02/05/18,92.893,0
18822,25-40,white-collar,married,senior_secondary,yes,no,21,999,0,nonexistent,01/06/18,94.465,0
35569,41-60,other,married,secondary,yes,no,487,999,2,failure,07/11/18,92.649,1
25830,41-60,technician,divorced,masters,yes,no,147,999,0,nonexistent,02/07/18,93.918,0
18325,25-40,other,divorced,secondary,no,yes,19,999,0,nonexistent,01/06/18,94.465,0
10982,18-24,technician,single,masters,no,no,410,999,0,nonexistent,04/05/18,93.994,0
19987,41-60,blue-collar,married,secondary,no,yes,849,999,0,nonexistent,03/07/18,93.918,1
19148,41-60,pink-collar,married,secondary,yes,no,226,999,0,nonexistent,03/07/18,93.918,0
4452,25-40,blue-collar,married,senior_secondary,yes,no,863,3,2,success,01/05/18,92.893,1
1354,25-40,white-collar,married,bachelors,no,no,102,999,0,nonexistent,07/05/18,93.994,0
15638,25-40,white-collar,married,senior_secondary,no,no,675,999,0,nonexistent,05/06/18,94.465,0
6347,25-40,pink-collar,married,senior_secondary,no,no,261,999,0,nonexistent,02/05/18,93.994,0
1765,25-40,blue-collar,married,secondary,yes,no,666,999,0,nonexistent,07/05/18,92.893,1
40084,41-60,white-collar,married,bachelors,yes,no,87,999,1,failure,02/04/18,93.075,0
27353,60+,other,married,secondary,no,no,348,999,0,nonexistent,06/08/18,92.201,1
40537,41-60,self-employed,married,bachelors,no,no,110,999,0,nonexistent,03/04/18,93.075,1
28683,25-40,white-collar,married,bachelors,yes,no,148,999,2,failure,07/08/18,92.201,1
